,gene_id,normalized_counts,Mass
1935,MYCTH_2298663,1516251.0,36337
1936,MYCTH_2304814,1516834.5469999998,59542
1937,MYCTH_2295253,1521693.356,50769
1938,MYCTH_2060364,1533507.5269999998,73118
1939,MYCTH_2308199,1533703.062,27005
1940,MYCTH_2301985,1533856.648,29099
1941,MYCTH_2303566,1536068.013,48363
1942,MYCTH_2302794,1540933.75,30374
1943,MYCTH_84848,1544454.789,52738
1944,MYCTH_2298064,1567720.1269999999,57703
1945,MYCTH_114376,1568954.2380000001,78046
1946,MYCTH_2308841,1575678.861,38002
1947,MYCTH_2316445,1579382.6919999998,15572
1948,MYCTH_2316564,1583761.945,11808
1949,MYCTH_2309291,1588810.832,63350
1950,MYCTH_2302498,1607668.731,33294
1951,MYCTH_111425,1616354.0119999999,27436
1952,MYCTH_2316558,1619163.0480000002,15777
1953,MYCTH_61858,1627549.674,24203
1954,MYCTH_2310786,1630132.3190000001,22132
1955,MYCTH_2314609,1636130.605,29189
1956,MYCTH_2087100,1644328.7130000002,34965
1957,MYCTH_112025,1651832.178,24746
1958,MYCTH_2308969,1655851.125,24833
1959,MYCTH_59591,1665635.372,17431
1960,MYCTH_2297430,1674880.1819999998,96979
1961,MYCTH_2308927,1679175.295,21101
1962,MYCTH_2300435,1697363.86,61692
1963,MYCTH_2308065,1697779.0680000002,78225
1964,MYCTH_2084531,1712669.324,54530
1965,MYCTH_2295902,1717049.5969999998,36402
1966,MYCTH_2299636,1748867.44,38302
1967,MYCTH_2311970,1757197.634,133955
1968,MYCTH_2302804,1759578.237,17643
1969,MYCTH_39133,1760873.608,36697
1970,MYCTH_2295315,1765372.3530000001,24434
1971,MYCTH_2297853,1778006.895,27684
1972,MYCTH_71850,1789303.757,33982
1973,MYCTH_2316731,1799899.95,53408
1974,MYCTH_2294679,1826915.2659999998,71117
1975,MYCTH_2064349,1829876.0880000002,23119
1976,MYCTH_2310232,1833790.686,204469
1977,MYCTH_110931,1845463.476,40301
1978,MYCTH_2062887,1846837.3190000001,29643
1979,MYCTH_2312147,1855168.6819999998,48214
1980,MYCTH_2307366,1858222.5180000002,37920
1981,MYCTH_2307770,1866888.188,50929
1982,MYCTH_2313891,1872288.985,8898
1983,MYCTH_2297364,1874243.136,57821
1984,MYCTH_2308932,1878850.5469999998,85327
1985,MYCTH_2302064,1879125.664,20864
1986,MYCTH_2315051,1887085.2969999998,16170
1987,MYCTH_2299397,1892236.495,40439
1988,MYCTH_2295025,1897782.061,63024
1989,MYCTH_2314616,1942867.679,51335
1990,MYCTH_2135067,1949829.937,119511
1991,MYCTH_2310252,1953777.76,40883
1992,MYCTH_2297526,1971320.977,19477
1993,MYCTH_68011,1973208.351,114451
1994,MYCTH_2307379,1978842.8530000001,15923
1995,MYCTH_2301499,1987561.448,18590
1996,MYCTH_2311921,1993351.096,59334
1997,MYCTH_76126,1998972.915,62423
1998,MYCTH_2304122,2008034.843,20499
1999,MYCTH_2315649,2013288.591,24229
2000,MYCTH_2295174,2027418.626,13621
2001,MYCTH_2294062,2027913.386,61562
2002,MYCTH_2312170,2029666.035,27353
2003,MYCTH_2295647,2046366.2419999999,190792
2004,MYCTH_2297873,2047980.5980000002,61598
2005,MYCTH_2298586,2049526.2869999998,27896
2006,MYCTH_2067613,2092628.789,53041
2007,MYCTH_105847,2100612.95,42650
2008,MYCTH_2313833,2116527.509,78095
2009,MYCTH_2303429,2123770.401,97655
2010,MYCTH_2312316,2132432.713,81576
2011,MYCTH_112322,2138525.153,45948
2012,MYCTH_2301846,2141310.95,40810
2013,MYCTH_2140896,2145997.224,23591
2014,MYCTH_2295190,2162039.131,31629
2015,MYCTH_2307982,2163921.9159999997,39097
2016,MYCTH_2295005,2167684.788,63242
2017,MYCTH_2294321,2186263.463,50395
2018,MYCTH_2315630,2223316.464,18926
2019,MYCTH_2314986,2228791.294,49566
2020,MYCTH_2126152,2236989.522,52320
2021,MYCTH_2141429,2241704.431,65068
2022,MYCTH_2298018,2246812.72,49231
2023,MYCTH_66068,2255831.469,48852
2024,MYCTH_2300877,2264735.673,49034
2025,MYCTH_2308148,2267183.054,15426
2026,MYCTH_110640,2287908.087,35894
2027,MYCTH_2294427,2294483.293,34810
2028,MYCTH_2295138,2294823.747,66487
2029,MYCTH_2297548,2295408.943,18026
2030,MYCTH_2300903,2316215.835,26767
2031,MYCTH_2296904,2323111.885,13181
2032,MYCTH_2295992,2338316.809,98210
2033,MYCTH_2314896,2340748.1180000002,9149
2034,MYCTH_80427,2378059.833,102821
2035,MYCTH_2294148,2383089.44,165704
2036,MYCTH_2299262,2385942.524,86570
2037,MYCTH_2304055,2391219.9,17026
2038,MYCTH_65137,2398795.12,16997
2039,MYCTH_2082917,2403054.551,47418
2040,MYCTH_2307319,2407373.893,40497
2041,MYCTH_2145592,2434407.591,22895
2042,MYCTH_2303522,2441521.245,53980
2043,MYCTH_2298252,2441851.654,22003
2044,MYCTH_72333,2451905.0209999997,18627
2045,MYCTH_86146,2459557.603,13966
2046,MYCTH_2300142,2459761.324,13932
2047,MYCTH_2303755,2471000.045,31881
2048,MYCTH_2300392,2472068.126,38927
2049,MYCTH_2300433,2492339.2090000003,28704
2050,MYCTH_2298494,2580574.016,63057
2051,MYCTH_85068,2612354.6780000003,46165
2052,MYCTH_2090577,2659083.108,67041
2053,MYCTH_2138853,2699152.014,32275
2054,MYCTH_2088454,2700722.0510000004,40757
2055,MYCTH_2300033,2733004.0330000003,39710
2056,MYCTH_2315602,2742238.683,29493
2057,MYCTH_2315077,2750724.2610000004,16112
2058,MYCTH_2315290,2797429.603,24029
2059,MYCTH_2298071,2811873.856,61115
2060,MYCTH_2136940,2827626.4039999996,38467
2061,MYCTH_110674,2833556.2630000003,37336
2062,MYCTH_2313766,2836714.0889999997,22313
2063,MYCTH_112136,2889425.183,14842
2064,MYCTH_2294959,2922014.252,58227
2065,MYCTH_2294496,2933973.043,53413
2066,MYCTH_2299388,2937390.333,115284
2067,MYCTH_2145409,2941000.5489999996,57794
2068,MYCTH_2310488,2957513.4080000003,22515
2069,MYCTH_2307924,2978215.651,23804
2070,MYCTH_2297948,2989566.097,29639
2071,MYCTH_2298711,2999134.9889999996,69355
2072,MYCTH_2299664,3012271.3680000002,49409
2073,MYCTH_2095112,3051070.96,15189
2074,MYCTH_2296499,3074094.0760000004,83153
2075,MYCTH_2312947,3081415.9489999996,50022
2076,MYCTH_2312390,3082776.058,18522
2077,MYCTH_2309843,3182544.133,84449
2078,MYCTH_2314126,3194431.558,38124
2079,MYCTH_2312253,3238626.999,44059
2080,MYCTH_2312808,3272049.813,72360
2081,MYCTH_2306723,3296141.04,49872
2082,MYCTH_2295945,3297747.63,33411
2083,MYCTH_2299213,3298524.852,51328
2084,MYCTH_110821,3436100.421,42634
2085,MYCTH_2305811,3455415.238,99624
2086,MYCTH_2307354,3470260.397,73809
2087,MYCTH_2302975,3529841.184,38992
2088,MYCTH_2296536,3616315.877,59946
2089,MYCTH_2305001,3622006.212,45823
2090,MYCTH_2295350,3677669.0730000003,40582
2091,MYCTH_2295040,3689244.29,32800
2092,MYCTH_2313219,3698915.5519999997,46318
2093,MYCTH_2309210,3748288.937,54098
2094,MYCTH_2303413,3748863.548,16945
2095,MYCTH_2297263,3793962.78,40897
2096,MYCTH_2314274,3804111.05,8155
2097,MYCTH_2311591,3809841.2660000003,31584
2098,MYCTH_2097501,3829681.848,73877
2099,MYCTH_2315354,3865716.933,32245
2100,MYCTH_2302271,3956057.588,39250
2101,MYCTH_2294840,3965047.0710000005,39762
2102,MYCTH_2316525,4029943.046,30148
2103,MYCTH_111107,4058566.901,45293
2104,MYCTH_2300549,4111356.077,14294
2105,MYCTH_2316112,4127695.86,15350
2106,MYCTH_2084736,4162891.443,57959
2107,MYCTH_2298922,4163707.7660000003,31311
2108,MYCTH_2297518,4168059.252,16039
2109,MYCTH_2310462,4188521.012,13628
2110,MYCTH_2309198,4232668.267,40663
2111,MYCTH_2296547,4281862.969,11267
2112,MYCTH_2309046,4325344.217,28392
2113,MYCTH_2298386,4354095.96,61140
2114,MYCTH_2315941,4454707.285,56794
2115,MYCTH_2299907,4457380.607,27527
2116,MYCTH_2316205,4520507.141,54412
2117,MYCTH_78218,4522437.633,34606
2118,MYCTH_112612,4628223.515,47056
2119,MYCTH_2295261,4657394.215,52636
2120,MYCTH_2133056,4713619.242,44767
2121,MYCTH_2302076,4773539.223999999,46493
2122,MYCTH_2306437,5000609.798,53207
2123,MYCTH_2312962,5009587.857,23586
2124,MYCTH_36979,5033318.329,7137
2125,MYCTH_2295112,5047174.298,15864
2126,MYCTH_2294878,5076975.921,13569
2127,MYCTH_2298230,5116684.432,15415
2128,MYCTH_2295083,5137533.004,29522
2129,MYCTH_2315625,5216937.851,31654
2130,MYCTH_2122073,5244657.945,21202
2131,MYCTH_2312570,5279489.115,52506
2132,MYCTH_2315781,5392636.481000001,9649
2133,MYCTH_2311048,5546685.927,43941
2134,MYCTH_2315623,5561018.485,65627
2135,MYCTH_2312789,5672801.123,46513
2136,MYCTH_2303426,5687193.057999999,16025
2137,MYCTH_2306966,5874144.375,84900
2138,MYCTH_2310867,5882871.456,61592
2139,MYCTH_75824,6057752.443,66916
2140,MYCTH_2302705,6062378.445,30050
2141,MYCTH_2295692,6122852.348999999,127977
2142,MYCTH_2142488,6131334.538,14143
2143,MYCTH_2296183,6222562.672,101057
2144,MYCTH_55576,6235206.18,37375
2145,MYCTH_57224,6524575.9,23021
2146,MYCTH_2097570,6633400.2360000005,60973
2147,MYCTH_2296428,6692206.679,13188
2148,MYCTH_106819,6736705.453,57390
2149,MYCTH_60632,6746069.964,39508
2150,MYCTH_2295976,6756899.653,38667
2151,MYCTH_2306456,6770992.507,54688
2152,MYCTH_66349,6827044.278,48619
2153,MYCTH_2314321,6920799.433999999,45951
2154,MYCTH_2114395,6986153.197000001,29925
2155,MYCTH_2313790,6995485.054,11274
2156,MYCTH_2141486,7183443.347999999,24163
2157,MYCTH_2315513,7269443.971,72519
2158,MYCTH_2308056,7519653.525,25398
2159,MYCTH_2303180,7571549.015,20579
2160,MYCTH_2119688,7602404.626,110855
2161,MYCTH_2301051,7663138.323,16728
2162,MYCTH_2311966,8080642.609,10192
2163,MYCTH_109566,8788388.802000001,55620
2164,MYCTH_2304464,8875685.095,90583
2165,MYCTH_86753,9009154.759,42385
2166,MYCTH_2315249,9119303.551,28410
2167,MYCTH_2315429,9424463.212000001,44832
2168,MYCTH_2086391,10274079.43,72608
2169,MYCTH_2300643,10282347.97,74922
2170,MYCTH_2314852,10772133.34,41623
2171,MYCTH_59302,10886153.86,11173
2172,MYCTH_2309261,11405549.91,85283
2173,MYCTH_2294895,11506919.77,104506
2174,MYCTH_2316753,11678873.37,34000
2175,MYCTH_2312579,11728238.99,99628
2176,MYCTH_2296247,11877739.47,57129
2177,MYCTH_2304931,12099665.14,27020
2178,MYCTH_2297659,13056945.14,22420
2179,MYCTH_2312065,13253580.01,16389
2180,MYCTH_2297550,13949555.52,17560
2181,MYCTH_87219,14623785.4,20836
2182,MYCTH_2307651,14624612.7,35136
2183,MYCTH_2296305,15903386.8,64439
2184,MYCTH_2309011,16133720.57,65585
2185,MYCTH_2296005,16417729.76,55379
2186,MYCTH_2294621,17100651.8,19941
2187,MYCTH_2133483,17551110.76,79815
2188,MYCTH_2305043,17877221.76,86770
2189,MYCTH_2297820,18324383.76,35185
2190,MYCTH_2315052,19563637.96,34389
2191,MYCTH_2298136,19672783.41,49816
2192,MYCTH_112227,20356945.94,92732
2193,MYCTH_2303088,20827579.8,82314
2194,MYCTH_2301963,24486629.99,12323
2195,MYCTH_2314164,24630051.19,93227
2196,MYCTH_2305575,25097793.52,35236
2197,MYCTH_2095451,26342291.09,24989
2198,MYCTH_112121,26592613.69,63736
2199,MYCTH_112686,30877324.55,70871
2200,MYCTH_2295989,33967784.95,47563
2201,MYCTH_2088086,34524335.17,59548
2202,MYCTH_2316642,36739071.84,55553
2203,MYCTH_2297816,37167313.97,15916
2204,MYCTH_2316240,56145458.72,44478
2205,MYCTH_2311855,68300556.61,36313
